optimization,execution time of optimzier,no of feature selected,selected feature 
PFA,449.04318499565125,20,"Unnamed: 0,proto,service,spkts,dpkts,dttl,sload,sloss,dloss,sinpkt,swin,tcprtt,dmean,trans_depth,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_src_ltm,is_sm_ips_ports,"
