optimization,execution time of optimzier,no of feature selected,selected feature 
MPA,865.4638981819153,12,"service,dpkts,rate,sttl,dttl,smean,dmean,response_body_len,ct_state_ttl,ct_dst_ltm,ct_dst_src_ltm,ct_srv_dst,"
