optimization,execution time of optimzier,no of feature selected,selected feature 
ACO,470.5872268676758,18,"response_body_len,dbytes,ct_src_dport_ltm,sinpkt,smean,ct_src_ltm,dwin,sjit,dloss,dmean,is_ftp_login,ct_state_ttl,service,sttl,trans_depth,ct_srv_dst,dpkts,state,"
