optimization,execution time of optimzier,no of feature selected,selected feature 
PRO,688.2484052181244,8,"sttl,dinpkt,smean,dmean,ct_state_ttl,ct_dst_ltm,ct_dst_src_ltm,ct_srv_dst,"
