optimization,execution time of optimzier,no of feature selected,selected feature 
GA,882.1156332492828,13,"service,dbytes,sttl,dinpkt,sjit,ackdat,smean,dmean,ct_state_ttl,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,"
