optimization,execution time of optimzier,no of feature selected,selected feature 
BA,417.2736990451813,19,"dur,proto,service,state,sbytes,dbytes,sttl,sload,sloss,dloss,djit,dwin,smean,dmean,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,"
