optimization,execution time of optimzier,no of feature selected,selected feature 
TSA,1021.3818027973175,12,"service,rate,sttl,dttl,sload,dloss,sjit,ackdat,smean,dmean,ct_dst_src_ltm,ct_srv_dst,"
