optimization,execution time of optimzier,no of feature selected,selected feature 
ABO,163.71087670326233,21,"dur,service,state,dbytes,sttl,dttl,sinpkt,sjit,dtcpb,dwin,tcprtt,ackdat,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,is_sm_ips_ports,"
