optimization,execution time of optimzier,no of feature selected,selected feature
pfa,44.98901057243347,7,"L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,OUT_BYTES,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,"
