optimization,execution time of optimzier,no of feature selected,selected feature
mrfo,63.73479175567627,7,"L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,"
