optimization,execution time of optimzier,no of feature selected,selected feature
pro,81.94494009017944,7,"L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,"
