optimization,execution time of optimzier,no of feature selected,selected feature
sbo,44.98412728309631,7,"L4_SRC_PORT,L4_DST_PORT,PROTOCOL,OUT_BYTES,IN_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,"
