optimization,execution time of optimzier,no of feature selected,selected feature
sa,4.272722482681274,8,"L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,OUT_PKTS,TCP_FLAGS,"
